weapon_id,Name,Rarity,Class,Element,Type,Impact,Range,Shield Duration,Handling,Reload Speed,Aim Assistance,Inventory Size,Airborne Effectiveness,Rounds Per Minute,Charge Time,Magazine,Perks/0,Perks/1,Perks/2,Perks/3,Perks/4,Perks/5,Perks/6,Perks/7,Perks/8,Perks/9,Perks/10,Perks/11,Perks/12,Perks/13,Perks/14,Perks/15,Perks/16,Perks/17,Perks/18,Perks/19,Perks/20,Perks/21,Stability,Zoom,Recoil,Accuracy,Draw Time,Velocity,Perks/22,Perks/23,Perks/24,Perks/25,Perks/26,Perks/27,Perks/28,Perks/29,Perks/30,Perks/31,Perks/32,Perks/33,Perks/34,Perks/35,Perks/36,Blast Radius,Swing Speed,Guard Efficiency,Guard Resistance,Charge Rate,Ammo Capacity,Perks/37,Perks/38,Perks/39,Perks/40,Perks/41,Perks/42,Perks/43,Perks/44,Perks/45,Perks/46,Perks/47,Perks/48,Perks/49,Perks/50,Perks/51,Perks/52,Perks/53,Perks/54,Perks/55,Perks/56,Perks/57,Perks/58,Perks/59,Perks/60,Perks/61,Perks/62,Perks/63,Perks/64,Perks/65,Perks/66
2957367743,TOIL AND TROUBLE,Legendary,Any,Kinetic,Shotgun,80,23,,30,35,30,40,2,55,,5,Aggressive Frame,Full Choke,Accurized Rounds,Auto-Loading Holster,Full Auto Trigger System,Aggressive Frame,Smallbore,Barrel Shroud,Corkscrew Rifling,Full Choke,Rifled Barrel,Smoothbore,Appended Mag,Tactical Mag,Extended Mag,Assault Mag,Accurized Rounds,Steady Rounds,Light Mag,Slideshot,Full Auto Trigger System,Threat Detector,29,12,59,,,,Field Prep,Pulse Monitor,Rampage,Auto-Loading Holster,Snapshot Sights,Moving Target,Outlaw,Range,Handling,Stability,Reload Speed,Icarus Grip,Freehand Grip,Major Spec,Backup Mag,,,,,,,Quick Access Sling,Targeting Adjuster,Boss Spec,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679868061,WASTELANDER M5,Legendary,Any,Kinetic,Shotgun,65,44,,66,59,49,26,2,80,,6,Lightweight Frame,Smallbore,Assault Mag,Perpetual Motion,Killing Wind,Lightweight Frame,Smallbore,Smoothbore,Corkscrew Rifling,Barrel Shroud,Rifled Barrel,Full Choke,Extended Mag,Steady Rounds,Appended Mag,Light Mag,Tactical Mag,Assault Mag,Accurized Rounds,Dual Loader,Ensemble,Lead from Gold,40,12,51,,,,Air Assault,Subsistence,Pugilist,Perpetual Motion,Slideshot,Ensemble,Dual Loader,Lead from Gold,Air Assault,Subsistence,Pugilist,Perpetual Motion Enhanced,Adagio,Harmony,Killing Wind,,,,,,,Fragile Focus,Trench Barrel,Vorpal Weapon,One-Two Punch,Opening Shot,Adagio,Harmony,Killing Wind,Fragile Focus,Trench Barrel,Vorpal Weapon,One-Two Punch,Hot Swap,Range,Handling,Reload Speed,Stability,Major Spec,Quick Access Sling,Boss Spec,Freehand Grip,Backup Mag,Icarus Grip,Targeting Adjuster,Sprint Grip,,,,,
982229638,ALLIED DEMAND,Legendary,Any,Kinetic,Sidearm,49,34,,48,30,85,44,12,300,,15,Adaptive Frame,QuickDot SAS,Shortspec SAS,Target SAS,Ricochet Rounds,Extended Mag,Auto-Loading Holster,,,,,,,,,,,,,,,,67,12,97,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532276803,ALLIED DEMAND,Legendary,Any,Kinetic,Sidearm,49,34,,48,30,85,44,23,300,,15,Adaptive Frame,Smallbore,Ricochet Rounds,Air Assault,Under-Over,Skulking Wolf,Adaptive Frame,Fluted Barrel,Smallbore,Corkscrew Rifling,Extended Barrel,Full Bore,Hammer-Forged Rifling,Arrowhead Brake,Chambered Compensator,Polygonal Rifling,Flared Magwell,Appended Mag,Tactical Mag,Accurized Rounds,Extended Mag,Steady Rounds,67,12,97,,,32,Alloy Magazine,Rapid Hit,Subsistence,Rangefinder,Auto-Loading Holster,Air Assault,Well-Rounded,Multikill Clip,Frenzy,Iron Reach,Eye of the Storm,Under-Over,Gutshot Straight,Skulking Wolf,Range,,,,,,,Stability,Handling,Reload Speed,Full Auto Retrofit,Targeting Adjuster,Icarus Grip,Backup Mag,Counterbalance Stock,Minor Spec,Quick Access Sling,Freehand Grip,,,,,,,,,,,,,,,,,,,
1533499360,ATHELFLAD-D,Legendary,Any,Kinetic,Sidearm,51,59,,29,20,76,40,12,260,,12,Precision Frame,Control SAS,Shortspec SAS,Ricochet Rounds,Steady Rounds,Grave Robber,,,,,,,,,,,,,,,,,30,12,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916287826,BOUDICA-C,Legendary,Any,Kinetic,Sidearm,51,63,,33,25,85,34,22,260,,12,Precision Frame,Corkscrew Rifling,Ricochet Rounds,Hip-Fire Grip,One for All,Hakke Breach Armaments,Precision Frame,Corkscrew Rifling,Fluted Barrel,Hammer-Forged Rifling,Smallbore,Polygonal Rifling,Arrowhead Brake,Chambered Compensator,Extended Barrel,Full Bore,High-Caliber Rounds,Ricochet Rounds,Appended Mag,Armor-Piercing Rounds,Flared Magwell,Light Mag,43,12,98,,,,Extended Mag,Alloy Magazine,Threat Detector,Pugilist,Stats for All,Ambitious Assassin,Moving Target,Slickdraw,Hip-Fire Grip,Swashbuckler,One for All,Surrounded,Frenzy,Multikill Clip,Osmosis,,,,,,,Gutshot Straight,Hakke Breach Armaments,Stability,Range,Handling,Reload Speed,Full Auto Retrofit,Backup Mag,Targeting Adjuster,Minor Spec,Major Spec,Icarus Grip,Counterbalance Stock,Freehand Grip,,,,,,,,,,,,,,,,
1289997971,BREACHLIGHT,Legendary,Any,Kinetic,Sidearm,56,48,,35,23,82,27,12,325,,25,Aggressive Burst,Corkscrew Rifling,Steady Rounds,Demolitionist,Elemental Capacitor,Aggressive Burst,Chambered Compensator,Arrowhead Brake,Corkscrew Rifling,Extended Barrel,Fluted Barrel,Full Bore,Hammer-Forged Rifling,Polygonal Rifling,Smallbore,Tactical Mag,Accurized Rounds,Drop Mag,Appended Mag,Extended Mag,Steady Rounds,Alloy Magazine,37,12,82,,,,Flared Magwell,Hip-Fire Grip,Underdog,Demolitionist,Outlaw,Under Pressure,Threat Detector,Rampage,Vorpal Weapon,Quickdraw,Multikill Clip,Elemental Capacitor,Osmosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805677041,BUZZARD,Legendary,Any,Kinetic,Sidearm,49,36,,51,30,89,44,12,300,,15,Adaptive Frame,Extended Barrel,Alloy Magazine,Outlaw,Fourth Time's the Charm,Osmosis,Swashbuckler,,,,,,,,,,,,,,,,67,12,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48361212,CONTROLLING VISION,Legendary,Any,Kinetic,Sidearm,49,30,,48,33,75,50,12,300,,15,Adaptive Frame,Shortspec SAS,Control SAS,Tactic SAS,Ricochet Rounds,Alloy Magazine,Rampage,,,,,,,,,,,,,,,,60,12,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607304614,EMPIRICAL EVIDENCE,Legendary,Any,Kinetic,Sidearm,56,52,,34,24,86,30,21,325,,25,Aggressive Burst,Fluted Barrel,High-Caliber Rounds,Perpetual Motion,Wellspring,Psychohack,Aggressive Burst,Extended Barrel,Polygonal Rifling,Chambered Compensator,Smallbore,Corkscrew Rifling,Full Bore,Hammer-Forged Rifling,Arrowhead Brake,Fluted Barrel,Appended Mag,Alloy Magazine,Flared Magwell,Light Mag,Armor-Piercing Rounds,Extended Mag,33,12,98,,,,High-Caliber Rounds,Ricochet Rounds,Ensemble,Pulse Monitor,Tunnel Vision,Compulsive Reloader,Perpetual Motion,Encore,Ensemble,Tunnel Vision,Compulsive Reloader,Perpetual Motion Enhanced,Encore,Adagio,Unrelenting,,,,,,,Wellspring,Thresh,Swashbuckler,Harmony,Adagio,Unrelenting,Wellspring,Thresh,Swashbuckler,Harmony,Psychohack,Range,Reload Speed,Stability,Handling,Full Auto Retrofit,Targeting Adjuster,Backup Mag,Minor Spec,Icarus Grip,Major Spec,Counterbalance Stock,Freehand Grip,,,,,,,
1723380073,ENIGMA'S DRAW,Legendary,Any,Kinetic,Sidearm,51,49,,32,20,86,33,12,260,,12,Precision Frame,Control SAS,Tactic SAS,Target SAS,High-Caliber Rounds,Accurized Rounds,Zen Moment,Rapid Hit,Precision Frame,QuickDot SAS,Control SAS,Shortspec SAS,Tactic SAS,Target SAS,FarPoint SAS,Extended Mag,Appended Mag,Armor-Piercing Rounds,High-Caliber Rounds,Ricochet Rounds,Alloy Magazine,Flared Magwell,42,12,90,,,,Light Mag,Full Auto Trigger System,Grave Robber,Triple Tap,Opening Shot,Zen Moment,Swashbuckler,Demolitionist,Rapid Hit,Rangefinder,Elemental Capacitor,Range,Handling,Stability,Reload Speed,,,,,,,Full Auto Retrofit,Backup Mag,Targeting Adjuster,Icarus Grip,Counterbalance Stock,Major Spec,Minor Spec,Freehand Grip,,,,,,,,,,,,,,,,,,,,,,
2581162758,ENIGMA'S DRAW,Legendary,Any,Kinetic,Sidearm,51,49,,32,20,86,33,12,260,,12,Precision Frame,Control SAS,Tactic SAS,Target SAS,High-Caliber Rounds,Accurized Rounds,Zen Moment,,,,,,,,,,,,,,,,42,12,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541188001,FAREWELL,Legendary,Any,Kinetic,Sidearm,43,18,,64,49,71,28,12,360,,15,Lightweight Frame,Full Bore,Appended Mag,Tunnel Vision,Adrenaline Junkie,Lightweight Frame,Corkscrew Rifling,Fluted Barrel,Smallbore,Arrowhead Brake,Hammer-Forged Rifling,Chambered Compensator,Extended Barrel,Full Bore,Polygonal Rifling,Accurized Rounds,Tactical Mag,Appended Mag,Extended Mag,Flared Magwell,Steady Rounds,Alloy Magazine,40,12,96,,,,Heating Up,Full Auto Trigger System,Subsistence,Tunnel Vision,Rangefinder,Moving Target,Adrenaline Junkie,Vorpal Weapon,Frenzy,Unrelenting,Multikill Clip,Thresh,Handling,Range,Stability,,,,,,,Reload Speed,Full Auto Retrofit,Backup Mag,Minor Spec,Major Spec,Targeting Adjuster,Icarus Grip,Counterbalance Stock,Boss Spec,,,,,,,,,,,,,,,,,,,,,
1197486957,HIGH ALBEDO,Legendary,Any,Kinetic,Sidearm,80,31,,51,30,71,47,12,491,,27,Adaptive Frame,Corkscrew Rifling,Steady Rounds,Full Auto Trigger System,Unrelenting,Adaptive Frame,Chambered Compensator,Corkscrew Rifling,Fluted Barrel,Polygonal Rifling,Smallbore,Hammer-Forged Rifling,Arrowhead Brake,Extended Barrel,Full Bore,Tactical Mag,Steady Rounds,Flared Magwell,Appended Mag,Extended Mag,Accurized Rounds,Alloy Magazine,69,12,99,,,,Surplus,Ambitious Assassin,Threat Detector,Slideways,Killing Wind,Full Auto Trigger System,Wellspring,Demolitionist,High-Impact Reserves,Unrelenting,Snapshot Sights,Headseeker,Stability,Range,Reload Speed,,,,,,,Handling,Backup Mag,Full Auto Retrofit,Minor Spec,Targeting Adjuster,Major Spec,Counterbalance Stock,Icarus Grip,Freehand Grip,,,,,,,,,,,,,,,,,,,,,
2084611899,LAST OF THE LEGION,Legendary,Any,Kinetic,Sidearm,75,32,,50,29,67,47,12,491,,30,Adaptive Frame,Corkscrew Rifling,Hammer-Forged Rifling,Fluted Barrel,Zen Moment,Ambitious Assassin,Full Auto Trigger System,,,,,,,,,,,,,,,,80,12,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2199171672,LONESOME,Legendary,Any,Kinetic,Sidearm,51,58,,33,21,86,39,12,260,,12,Precision Frame,Polygonal Rifling,Extended Mag,Overflow,Swashbuckler,Precision Frame,Corkscrew Rifling,Fluted Barrel,Smallbore,Hammer-Forged Rifling,Arrowhead Brake,Chambered Compensator,Extended Barrel,Full Bore,Polygonal Rifling,Armor-Piercing Rounds,Extended Mag,Appended Mag,High-Caliber Rounds,Ricochet Rounds,Flared Magwell,Light Mag,42,12,90,,,,Alloy Magazine,Rapid Hit,Outlaw,Grave Robber,Zen Moment,Full Auto Trigger System,Swashbuckler,Demolitionist,Kill Clip,Multikill Clip,Opening Shot,Slideshot,Range,Stability,Handling,,,,,,,Reload Speed,Full Auto Retrofit,Backup Mag,Targeting Adjuster,Icarus Grip,Counterbalance Stock,Minor Spec,Major Spec,Freehand Grip,Out of Place,,,,,,,,,,,,,,,,,,,,
1911843789,MINIMUM DISTANCE,Legendary,Any,Kinetic,Sidearm,51,50,,34,21,84,31,12,260,,9,Precision Frame,Control SAS,Shortspec SAS,Steady Rounds,Accurized Rounds,Opening Shot,,,,,,,,,,,,,,,,,44,12,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806021398,PEACE BY CONSENSUS,Legendary,Any,Kinetic,Sidearm,51,54,,32,15,75,33,12,260,,15,Precision Frame,Shortspec SAS,QuickDot SAS,FarPoint SAS,Appended Mag,Drop Mag,Hip-Fire Grip,,,,,,,,,,,,,,,,38,12,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829330711,PEACEBOND,Legendary,Any,Kinetic,Sidearm,75,33,,50,29,69,43,25,491,,30,Adaptive Frame,Arrowhead Brake,Accurized Rounds,Rangefinder,Snapshot Sights,Adaptive Frame,Corkscrew Rifling,Extended Barrel,Fluted Barrel,Full Bore,Hammer-Forged Rifling,Polygonal Rifling,Smallbore,Arrowhead Brake,Chambered Compensator,Accurized Rounds,Tactical Mag,Steady Rounds,Flared Magwell,Appended Mag,Extended Mag,Alloy Magazine,79,12,92,,,,Subsistence,Pulse Monitor,Tunnel Vision,Killing Wind,Rangefinder,Under Pressure,Perpetual Motion,Demolitionist,Harmony,Headstone,Surrounded,Swashbuckler,Snapshot Sights,Iron Reach,Focused Fury,,,,,,,Skulking Wolf,Stability,Range,Handling,Reload Speed,Full Auto Retrofit,Targeting Adjuster,Backup Mag,Icarus Grip,Minor Spec,Counterbalance Stock,Major Spec,Freehand Grip,,,,,,,,,,,,,,,,,
1843044399,SMUGGLER'S WORD,Legendary,Any,Kinetic,Sidearm,56,50,,36,22,82,31,12,325,,25,Aggressive Burst,Target SAS,Control SAS,Armor-Piercing Rounds,High-Caliber Rounds,Under Pressure,Slideshot,Aggressive Burst,QuickDot SAS,Control SAS,Shortspec SAS,Tactic SAS,Target SAS,FarPoint SAS,Extended Mag,Alloy Magazine,Appended Mag,Armor-Piercing Rounds,High-Caliber Rounds,Ricochet Rounds,Flared Magwell,Light Mag,36,12,96,,,,Moving Target,Quickdraw,Threat Detector,Under Pressure,Full Auto Trigger System,Outlaw,Kill Clip,Rampage,Rangefinder,Tap the Trigger,Zen Moment,Opening Shot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819358961,SPOILER ALERT,Legendary,Any,Kinetic,Sidearm,43,17,,65,51,65,27,12,360,,15,Lightweight Frame,Control SAS,Shortspec SAS,Tactic SAS,Appended Mag,Armor-Piercing Rounds,Under Pressure,,,,,,,,,,,,,,,,40,12,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2588048270,SPOILER ALERT,Legendary,Any,Kinetic,Sidearm,43,17,,65,51,65,27,12,360,,15,Lightweight Frame,Control SAS,Appended Mag,Feeding Frenzy,Demolitionist,Lightweight Frame,QuickDot SAS,Control SAS,Shortspec SAS,Tactic SAS,Target SAS,FarPoint SAS,Appended Mag,Armor-Piercing Rounds,High-Caliber Rounds,Ricochet Rounds,Extended Mag,Alloy Magazine,Flared Magwell,Light Mag,Surplus,Feeding Frenzy,40,12,87,,,,Killing Wind,Threat Detector,Tunnel Vision,Under Pressure,Swashbuckler,Demolitionist,Frenzy,Unrelenting,High-Impact Reserves,Osmosis,Reload Speed,Range,Handling,Stability,Full Auto Retrofit,,,,,,,Backup Mag,Minor Spec,Targeting Adjuster,Icarus Grip,Counterbalance Stock,Major Spec,Freehand Grip,,,,,,,,,,,,,,,,,,,,,,,
2812672356,VERTICAL ORBIT QSM,Legendary,Any,Kinetic,Sidearm,49,33,,47,28,79,45,12,300,,15,Adaptive Frame,Target SAS,QuickDot SAS,FarPoint SAS,Steady Rounds,Flared Magwell,Triple Tap,,,,,,,,,,,,,,,,64,12,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3380742308,ALONE AS A GOD,Legendary,Any,Kinetic,Sniper Rifle,55,33,,66,61,79,45,2,140,,5,Rapid-Fire Frame,Corkscrew Rifling,Smallbore,Arrowhead Brake,Triple Tap,Ambitious Assassin,Snapshot Sights,,,,,,,,,,,,,,,,36,45,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3169616514,BITE OF THE FOX,Legendary,Any,Kinetic,Sniper Rifle,90,70,,25,25,41,38,2,72,,3,Aggressive Frame,Polygonal Rifling,Smallbore,Extended Mag,Flared Magwell,Snapshot Sights,Opening Shot,Aggressive Frame,Arrowhead Brake,Fluted Barrel,Corkscrew Rifling,Hammer-Forged Rifling,Chambered Compensator,Extended Barrel,Full Bore,Polygonal Rifling,Smallbore,Appended Mag,Tactical Mag,Extended Mag,Accurized Rounds,Alloy Magazine,20,43,68,,,,Flared Magwell,Drop Mag,Steady Rounds,Rapid Hit,Snapshot Sights,Firmly Planted,Threat Detector,Hip-Fire Grip,Explosive Payload,Field Prep,Moving Target,Opening Shot,Rampage,Ambitious Assassin,Reload Speed,,,,,,,Range,Handling,Stability,Targeting Adjuster,Icarus Grip,Backup Mag,Major Spec,Boss Spec,Counterbalance Stock,Quick Access Sling,Freehand Grip,,,,,,,,,,,,,,,,,,,
3228096719,DEFIANCE OF YASMIN,Legendary,Any,Kinetic,Sniper Rifle,70,54,,46,42,68,35,4,90,,4,Adaptive Frame,Extended Barrel,Alloy Magazine,Firefly,Demolitionist,Runneth Over,Adaptive Frame,Extended Barrel,Polygonal Rifling,Chambered Compensator,Smallbore,Corkscrew Rifling,Full Bore,Hammer-Forged Rifling,Arrowhead Brake,Fluted Barrel,Steady Rounds,Alloy Magazine,Tactical Mag,Extended Mag,Accurized Rounds,No Distractions,46,40,62,,,,Osmosis,Shoot to Loot,Lead from Gold,Firefly,Ensemble,Snapshot Sights,No Distractions,Osmosis,Shoot to Loot,Lead from Gold,Firefly,Ensemble,Demolitionist,Moving Target,Slickdraw,,,,,,,Firing Line,Opening Shot,Vorpal Weapon,Focused Fury,Demolitionist,Slickdraw,Firing Line,Vorpal Weapon,Focused Fury,Runneth Over,Range,Stability,Handling,Reload Speed,Targeting Adjuster,Boss Spec,Major Spec,Backup Mag,Icarus Grip,Quick Access Sling,Counterbalance Stock,Minor Spec,,,,,,,,
3503019618,DEFIANCE OF YASMIN (HARROWED),Legendary,Any,Kinetic,Sniper Rifle,70,54,,46,42,68,35,4,90,,4,Adaptive Frame,Extended Barrel,Alloy Magazine,Firefly,Demolitionist,Runneth Over,Adaptive Frame,Arrowhead Brake,Corkscrew Rifling,Fluted Barrel,Chambered Compensator,Extended Barrel,Full Bore,Hammer-Forged Rifling,Polygonal Rifling,Smallbore,Extended Mag,Accurized Rounds,Tactical Mag,Steady Rounds,Alloy Magazine,Lead from Gold,46,40,62,,,,Ensemble,No Distractions,Firefly,Snapshot Sights,Osmosis,Shoot to Loot,No Distractions,Osmosis,Shoot to Loot,Lead from Gold,Firefly,Ensemble,Firing Line,Vorpal Weapon,Demolitionist,,,,,,,Moving Target,Opening Shot,Focused Fury,Slickdraw,Demolitionist,Slickdraw,Firing Line,Vorpal Weapon,Focused Fury,Runneth Over,Stability,Range,Handling,Reload Speed,Adept Big Ones Spec,Adept Targeting,Boss Spec,Targeting Adjuster,Major Spec,Adept Handling,Adept Range,Backup Mag,,,,,,,,
3100452337,DREADED VENTURE,Legendary,Any,Kinetic,Sniper Rifle,90,71,,23,32,49,39,2,72,,3,Aggressive Frame,Hammer-Forged Rifling,Accurized Rounds,Explosive Payload,Snapshot Sights,Aggressive Frame,Hammer-Forged Rifling,Arrowhead Brake,Chambered Compensator,Corkscrew Rifling,Extended Barrel,Fluted Barrel,Full Bore,Polygonal Rifling,Smallbore,Accurized Rounds,Drop Mag,Appended Mag,Tactical Mag,Extended Mag,Steady Rounds,Alloy Magazine,28,45,76,,,,Flared Magwell,Explosive Payload,Triple Tap,Ambitious Assassin,Rampage,Outlaw,Hip-Fire Grip,Firmly Planted,Auto-Loading Holster,Rapid Hit,Threat Detector,Dirty Work,Over and Done With,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3164743584,EYE OF SOL,Legendary,Any,Kinetic,Sniper Rifle,70,50,,46,40,68,45,5,90,,4,Adaptive Frame,Hammer-Forged Rifling,Alloy Magazine,Outlaw,Box Breathing,Adaptive Frame,Arrowhead Brake,Corkscrew Rifling,Fluted Barrel,Smallbore,Hammer-Forged Rifling,Chambered Compensator,Extended Barrel,Full Bore,Polygonal Rifling,Tactical Mag,Flared Magwell,Appended Mag,Extended Mag,Accurized Rounds,Alloy Magazine,Steady Rounds,49,45,72,,,,Surplus,No Distractions,Ensemble,Firmly Planted,Snapshot Sights,Moving Target,Killing Wind,Hip-Fire Grip,Field Prep,Outlaw,Tunnel Vision,Perpetual Motion,Vorpal Weapon,High-Impact Reserves,Celerity,,,,,,,Opening Shot,Snapshot Sights,Box Breathing,Wellspring,Rangefinder,Harmony,Focused Fury,Alacrity,One Quiet Moment,Handling,Range,Stability,Reload Speed,Targeting Adjuster,Icarus Grip,Boss Spec,Backup Mag,Major Spec,Quick Access Sling,Counterbalance Stock,Radar Tuner,,,,,,,,,
3637570176,EYE OF SOL (ADEPT),Legendary,Any,Kinetic,Sniper Rifle,70,50,,46,40,68,45,5,90,,4,Adaptive Frame,Smallbore,Appended Mag,Snapshot Sights,Celerity,Adaptive Frame,Arrowhead Brake,Corkscrew Rifling,Fluted Barrel,Hammer-Forged Rifling,Smallbore,Chambered Compensator,Extended Barrel,Full Bore,Polygonal Rifling,Tactical Mag,Appended Mag,Extended Mag,Accurized Rounds,Alloy Magazine,Flared Magwell,Steady Rounds,49,45,72,,,,Surplus,Firmly Planted,Snapshot Sights,Moving Target,No Distractions,Killing Wind,Hip-Fire Grip,Field Prep,Outlaw,Tunnel Vision,Ensemble,Perpetual Motion,Vorpal Weapon,High-Impact Reserves,Celerity,,,,,,,Opening Shot,Snapshot Sights,Box Breathing,Wellspring,Rangefinder,Harmony,Focused Fury,Alacrity,One Quiet Moment,Range,Handling,Stability,Reload Speed,Adept Targeting,Adept Icarus Grip,Adept Handling,Adept Big Ones Spec,Targeting Adjuster,Adept Range,Adept Stability,Icarus Grip,,,,,,,,,
3745990145,LONG SHADOW,Legendary,Any,Kinetic,Sniper Rifle,70,44,,40,40,59,32,2,90,,4,Adaptive Frame,ATB Long Range,Accurized Rounds,Threat Detector,Ambitious Assassin,Adaptive Frame,ATB Long Range,ATD Raptor,ATA Scout,ATC Rex,Accurized Rounds,Tactical Mag,Appended Mag,Extended Mag,Flared Magwell,Drop Mag,Steady Rounds,Alloy Magazine,Snapshot Sights,Rapid Hit,Field Prep,Firmly Planted,42,40,47,,,,Hip-Fire Grip,Threat Detector,Explosive Payload,Outlaw,Triple Tap,Ambitious Assassin,Moving Target,Rampage,Range,Stability,Reload Speed,Handling,Backup Mag,Targeting Adjuster,Boss Spec,,,,,,,Major Spec,Icarus Grip,Counterbalance Stock,Quick Access Sling,Taken Spec,,,,,,,,,,,,,,,,,,,,,,,,,
3653573172,PRAEDYTH'S REVENGE,Legendary,Any,Kinetic,Sniper Rifle,55,34,,70,63,78,60,2,140,,5,Rapid-Fire Frame,Fluted Barrel,Extended Mag,Quickdraw,Firefly,Rapid-Fire Frame,Arrowhead Brake,Fluted Barrel,Corkscrew Rifling,Polygonal Rifling,Smallbore,Hammer-Forged Rifling,Chambered Compensator,Extended Barrel,Full Bore,Accurized Rounds,Tactical Mag,Extended Mag,Steady Rounds,Alloy Magazine,Rewind Rounds,Osmosis,40,49,55,,,,Feeding Frenzy,Quickdraw,No Distractions,Moving Target,Frenzy,High-Impact Reserves,Firefly,Opening Shot,Kill Clip,Adrenaline Junkie,Range,Reload Speed,Handling,Stability,Boss Spec,,,,,,,Targeting Adjuster,Major Spec,Backup Mag,Icarus Grip,Counterbalance Stock,Minor Spec,Freehand Grip,,,,,,,,,,,,,,,,,,,,,,,
1987769101,PRAEDYTH'S REVENGE (TIMELOST),Legendary,Any,Kinetic,Sniper Rifle,55,34,,70,63,78,60,2,140,,5,Rapid-Fire Frame,Fluted Barrel,Extended Mag,Feeding Frenzy,Firefly,Rapid-Fire Frame,Arrowhead Brake,Fluted Barrel,Corkscrew Rifling,Polygonal Rifling,Smallbore,Hammer-Forged Rifling,Chambered Compensator,Extended Barrel,Full Bore,Accurized Rounds,Tactical Mag,Extended Mag,Steady Rounds,Alloy Magazine,Osmosis,Rewind Rounds,40,49,55,,,,Feeding Frenzy,Quickdraw,Moving Target,No Distractions,Frenzy,High-Impact Reserves,Firefly,Opening Shot,Adrenaline Junkie,Kill Clip,Handling,Range,Stability,Reload Speed,Adept Big Ones Spec,,,,,,,Adept Targeting,Adept Range,Adept Handling,Boss Spec,Major Spec,Targeting Adjuster,Backup Mag,,,,,,,,,,,,,,,,,,,,,,,
654608616,REVOKER,Legendary,Any,Kinetic,Sniper Rifle,90,78,,23,30,44,45,2,72,,3,Aggressive Frame,Extended Barrel,Accurized Rounds,Snapshot Sights,Reversal of Fortune,King in All Directions,,,,,,,,,,,,,,,,,27,35,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3743729616,SHEPHERD'S WATCH,Legendary,Any,Kinetic,Sniper Rifle,70,47,,38,37,60,32,2,90,,4,Adaptive Frame,Arrowhead Brake,Ricochet Rounds,No Distractions,Osmosis,Adaptive Frame,Arrowhead Brake,Corkscrew Rifling,Fluted Barrel,Hammer-Forged Rifling,Smallbore,Chambered Compensator,Extended Barrel,Full Bore,Polygonal Rifling,Tactical Mag,Flared Magwell,Appended Mag,Extended Mag,Accurized Rounds,Steady Rounds,Alloy Magazine,42,50,71,,,,No Distractions,Lead from Gold,Outlaw,Under Pressure,Moving Target,Tunnel Vision,Firing Line,Frenzy,Demolitionist,Opening Shot,Snapshot Sights,Osmosis,Range,Handling,Stability,,,,,,,Reload Speed,Targeting Adjuster,Icarus Grip,Backup Mag,Boss Spec,Major Spec,Quick Access Sling,Counterbalance Stock,Radar Tuner,,,,,,,,,,,,,,,,,,,,,
3312073053,SHEPHERD'S WATCH,Legendary,Any,Kinetic,Sniper Rifle,70,47,,38,37,60,32,2,90,,4,Adaptive Frame,Zoom 30 Focus,Zoom 10 Point,Ricochet Rounds,Accurized Rounds,Moving Target,,,,,,,,,,,,,,,,,42,40,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
